X,Y,STANDORT,VERFAHREN,PARAMETER,EINHEIT,MESSW_BL,LON,LAT,GEO,STRATIGRAP,GENESE,PETROGRAPH,BEMERKUNGE,name,type,name_1,type_1
12.107927210477344,49.795114028203407,StSch 4251 Oberpfalz 268,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,26.0000000000,723663,5520486,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,forest
12.070149809572076,49.794844450818168,StSch 4251 Oberpfalz 269,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,38.0000000000,720946,5520344,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,
12.01874559253752,49.795341455218221,StSch 4251 Oberpfalz 270,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,37.0000000000,717245,5520249,546,"Kreide, Oberkreide",limnisch - fluviatile Ablagerungen,"Sand, Ton; gelegentlich Konglomerat",epikontinentale Fazies,,,,
12.082269349103514,49.736422589794806,StSch 4251 Oberpfalz 271,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,20.0000000000,722085,5513886,791,Terti„r,Effusivgestein: Lava,"Alkalibasalt, Basanit, Tephrit, Nephelinit, Tholeyitbasalt, Olivinbasalt, Andesit","auch einige Vorkommen mit Trachyt, Phonolith, Latit",,residential,,
12.003747740636816,49.753987983423684,StSch 4251 Oberpfalz 272,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,5.0000000000,716350,5515609,596,"Trias, Mittlerer Keuper, Stubensandstein",,Sandstein - Tonstein - Wechsellagen mit dolomitischen Einlagerungen,Sandsteinkeuper,,,,
12.186179784392408,49.608534739460367,StSch 4251 Oberpfalz 273,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,55.0000000000,730174,5499984,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,
12.272415160058301,49.611776679647797,StSch 4251 Oberpfalz 274,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,124.0000000000,736387,5500612,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.30254314174978,49.610128423110169,StSch 4251 Oberpfalz 275,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,24.0000000000,738571,5500524,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.329454587233894,49.644373304213275,StSch 4251 Oberpfalz 276,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,37.0000000000,740346,5504416,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,
12.279856444133305,49.628354280048882,StSch 4251 Oberpfalz 277,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,90.0000000000,736844,5502478,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.212674176899464,49.631400629868288,StSch 4251 Oberpfalz 278,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,66.0000000000,731979,5502607,660,"Perm, Unterrotliegend",,"Schieferton, Sandstein, Konglomerat, Kohle, Porphyrbreccie, Tuff",,,,,forest
12.188912668197553,49.630240856754853,StSch 4251 Oberpfalz 279,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,26.0000000000,730269,5502405,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,forest
12.189782250373908,49.662182692023237,StSch 4251 Oberpfalz 280,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,23.0000000000,730181,5505958,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,
12.229772827870212,49.659318648564337,StSch 4251 Oberpfalz 281,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,21.0000000000,733080,5505763,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,
12.27217558735879,49.663552076673326,StSch 4251 Oberpfalz 282,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,29.0000000000,736119,5506366,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.313950110418483,49.658638028894252,StSch 4251 Oberpfalz 283,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,50.0000000000,739157,5505952,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,
12.318503383463195,49.699245917800937,StSch 4251 Oberpfalz 284,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,43.0000000000,739286,5510480,858,Oberes Proterozoikum,berwiegend metamorph,,Typische Gesteine: Amphibolite,,,,forest
12.264011550566192,49.690656548563055,StSch 4251 Oberpfalz 285,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,157.0000000000,735399,5509353,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.219083384675821,49.696395778741085,StSch 4251 Oberpfalz 286,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,13.0000000000,732132,5509851,842,Karbon bis Rotliegend,Gesteinsgang,mikrogranitoides Ganggestein,hierher auch sehr untergeordnet basische Ganggesteine,,,,
12.204059806893811,49.672539347976567,StSch 4251 Oberpfalz 287,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,17.0000000000,731162,5507153,660,"Perm, Unterrotliegend",,"Schieferton, Sandstein, Konglomerat, Kohle, Porphyrbreccie, Tuff",,,farmland,,
12.293180503506075,49.679024573488938,StSch 4251 Oberpfalz 288,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,61.0000000000,737559,5508152,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
12.248527214131485,49.647088471938652,StSch 4251 Oberpfalz 289,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,173.0000000000,734492,5504462,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,
12.007679721386888,49.612774850285142,StSch 4251 Oberpfalz 290,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,45.0000000000,717262,5499924,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,
12.068123327011675,49.608704103924239,StSch 4251 Oberpfalz 291,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,7.0000000000,721646,5499648,608,"Trias, Buntsandstein ungegliedert",,"Sandstein, Schluffstein, Tonstein",,,,,
12.096239361417462,49.611724432288057,StSch 4251 Oberpfalz 292,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,5.0000000000,723663,5500067,85,"Weichsel-(Wrm-)Kaltzeit; Niederterrasse",fluviatil,"Sand, Kies","z.T. mit Auenlehmdecke (/T,U,S/Lf); z.T. Niederungssande (Talsande) eingeschlossen",,,,
12.141519242080857,49.610080459749589,StSch 4251 Oberpfalz 293,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,39.0000000000,726941,5500020,24,Holoz„n,fluviatil,"Sand, Kies, Schotter",z.T. unter Aulehmdecke [in den Alpen mit pleistoz„nen Terassen und Hangablagerungen,,,,forest
12.155350923591794,49.626797882421016,StSch 4251 Oberpfalz 294,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,78.0000000000,727862,5501920,24,Holoz„n,fluviatil,"Sand, Kies, Schotter",z.T. unter Aulehmdecke [in den Alpen mit pleistoz„nen Terassen und Hangablagerungen,,,,forest
12.109123356740644,49.634239561482651,StSch 4251 Oberpfalz 295,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,52.0000000000,724490,5502608,660,"Perm, Unterrotliegend",,"Schieferton, Sandstein, Konglomerat, Kohle, Porphyrbreccie, Tuff",,,,,
12.05909282805303,49.627206625566465,StSch 4251 Oberpfalz 296,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,5.0000000000,720910,5501678,85,"Weichsel-(Wrm-)Kaltzeit; Niederterrasse",fluviatil,"Sand, Kies","z.T. mit Auenlehmdecke (/T,U,S/Lf); z.T. Niederungssande (Talsande) eingeschlossen",,,,
12.021336792239595,49.64194587029229,StSch 4251 Oberpfalz 297,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,23.0000000000,718118,5503206,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,
12.006447904662684,49.668756769638208,StSch 4251 Oberpfalz 298,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,5.0000000000,716924,5506143,85,"Weichsel-(Wrm-)Kaltzeit; Niederterrasse",fluviatil,"Sand, Kies","z.T. mit Auenlehmdecke (/T,U,S/Lf); z.T. Niederungssande (Talsande) eingeschlossen",,,,
12.069317340201955,49.663588253112181,StSch 4251 Oberpfalz 299,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,6.0000000000,721483,5505752,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,
12.108787158491818,49.657874034212398,StSch 4251 Oberpfalz 300,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,10.0000000000,724357,5505234,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,forest
12.133127373639301,49.655355029235167,StSch 4251 Oberpfalz 301,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,98.0000000000,726125,5505027,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,forest
12.133378702046684,49.679099640886392,StSch 4251 Oberpfalz 302,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,18.0000000000,726033,5507667,608,"Trias, Buntsandstein ungegliedert",,"Sandstein, Schluffstein, Tonstein",,,,,forest
12.102415391871181,49.683181878241797,StSch 4251 Oberpfalz 303,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,6.0000000000,723781,5508028,608,"Trias, Buntsandstein ungegliedert",,"Sandstein, Schluffstein, Tonstein",,,,,forest
12.057624578384267,49.688413710251119,StSch 4251 Oberpfalz 304,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,12.0000000000,720527,5508477,602,"Trias, Muschelkalk",marine Ablagerungen,"Kalkstein, Mergelstein, Dolomitstein, Tonstein",,,,,
12.02988272111398,49.699660473506633,StSch 4251 Oberpfalz 305,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,10.0000000000,718476,5509646,602,"Trias, Muschelkalk",marine Ablagerungen,"Kalkstein, Mergelstein, Dolomitstein, Tonstein",,,,,
12.07543293161951,49.646503078381123,StSch 4251 Oberpfalz 306,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,10.0000000000,722002,5503871,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,
12.037583221143317,49.662788437556081,StSch 4251 Oberpfalz 307,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,7.0000000000,719197,5505570,608,"Trias, Buntsandstein ungegliedert",,"Sandstein, Schluffstein, Tonstein",,,,,
12.033756385232294,49.615089679376915,StSch 4251 Oberpfalz 308,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,19.0000000000,719135,5500257,608,"Trias, Buntsandstein ungegliedert",,"Sandstein, Schluffstein, Tonstein",,,,,
12.270184986495243,50.057440710835508,StSch 4251 Oberpfalz 309,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,91.0000000000,734063,5550141,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,
12.369947059989027,49.918606962612145,StSch 4251 Oberpfalz 310,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,57.0000000000,741898,5535027,503,"Terti„r, Plioz„n, ungegliedert",,"Ton, Sand, Kies; Braunkohle",,,,,
12.34135855155264,49.956114914883663,StSch 4251 Oberpfalz 311,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,26.0000000000,739660,5539104,721,Kambrium ungegliedert,metamorph,Glimmerschiefer,,,,,
12.122477584224532,49.923246853245644,StSch 4251 Oberpfalz 312,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,205.0000000000,724116,5534772,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,
12.127317143836429,49.98396816092729,StSch 4251 Oberpfalz 313,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,132.0000000000,724181,5541536,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,
12.461272097318398,49.876417308327596,StSch 4251 Oberpfalz 314,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,95.0000000000,748669,5530637,845,Oberes Proterozoikum - Altpal„ozoikum,metamorphes Intrusivgestein,"Orthogneis: granitisch, granodioritisch","šberg„nge zu Migmatiten; Metamorphose pr„-? bis frh(?)-variszisch",,,,forest
12.3799783820826,49.849668464235435,StSch 4251 Oberpfalz 315,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,63.0000000000,742964,5527397,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,forest
11.977534029700148,49.74610061839325,StSch 4251 Oberpfalz 316,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,24.0000000000,714497,5514657,597,"Trias, Mittlerer Keuper, Gipskeuper, Schilfsandstein",,Tonstein mit Lagen von Steinmergel und Gips,,,,,
12.233200677732652,49.739159964016935,StSch 4251 Oberpfalz 317,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,24.0000000000,732945,5514648,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,forest
12.292013488979782,49.773498406554815,StSch 4251 Oberpfalz 318,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,77.0000000000,737014,5518649,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,
12.349647144692003,49.673291639301588,StSch 4251 Oberpfalz 319,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,63.0000000000,741660,5507695,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,
12.500877422457531,49.624726376499282,StSch 4251 Oberpfalz 320,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,50.0000000000,752820,5502795,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,forest
11.963442717137292,49.6672752771088,StSch 4251 Oberpfalz 321,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,12.0000000000,713828,5505855,608,"Trias, Buntsandstein ungegliedert",,"Sandstein, Schluffstein, Tonstein",,,,,forest
11.798851727212307,49.913163462784667,StSch 4251 Oberpfalz 322,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,12.0000000000,700933,5532732,608,"Trias, Buntsandstein ungegliedert",,"Sandstein, Schluffstein, Tonstein",,,,,forest
11.813823573952407,49.930792930574675,StSch 4251 Oberpfalz 323,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,32.0000000000,701934,5534732,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,
12.489085071550774,49.539553912888721,StSch 4251 Oberpfalz 324,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,86.0000000000,752408,5493289,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,forest
11.994087329604401,49.968243169782788,StSch 4251 Oberpfalz 325,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,134.0000000000,714702,5539397,760,Oberes Proterozoikum,metamorph,Glimmerschiefer,z.T. auch glimmerreicher Gneis,,,,
12.381907738074318,49.582363427368122,StSch 4251 Oberpfalz 326,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,48.0000000000,744442,5497693,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,
12.359222876230127,49.541007933474226,StSch 4251 Oberpfalz 327,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,139.0000000000,743008,5493023,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,forest
12.473120982686709,49.585588355352861,StSch 4251 Oberpfalz 328,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,86.0000000000,751017,5498352,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,forest
12.449861553323714,49.572114038757071,StSch 4251 Oberpfalz 329,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,60.0000000000,749405,5496777,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,forest
12.436581717115281,49.542215667730297,StSch 4251 Oberpfalz 330,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,36.0000000000,748597,5493410,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,forest
12.511311473361765,49.628836690760785,StSch 4251 Oberpfalz 331,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,227.0000000000,753552,5503287,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,forest
12.562841387765708,49.582201149612871,StSch 4251 Oberpfalz 332,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,26.0000000000,757518,5498279,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,
11.97683676969274,49.746730310577014,StSch 4251 Oberpfalz 333,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,5.0000000000,714444,5514725,597,"Trias, Mittlerer Keuper, Gipskeuper, Schilfsandstein",,Tonstein mit Lagen von Steinmergel und Gips,,,,,
11.934270889082624,49.962351052197306,StSch 4251 Oberpfalz 334,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,60.0000000000,710439,5538572,766,Oberes Proterozoikum,metamorph,"Marmor (Kalk-, Dolomit-, Kalksilikatfels-)",Karbonatfazies,,,,
11.949984528327075,49.96321164542659,StSch 4251 Oberpfalz 335,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,33.0000000000,711562,5538712,833,"Oberkarbon, z.T. Rotliegend",plutonitisch,"Granit, Granodiorit","jungvariszische Granitoide, postasturisch",,,,
12.42885025942574,49.936320762289817,StSch 4251 Oberpfalz 336,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,20.0000000000,746035,5537188,721,Kambrium ungegliedert,metamorph,Glimmerschiefer,,,,,
12.31842390670489,50.042062431086222,StSch 4251 Oberpfalz 337,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,97.0000000000,737591,5548584,715,"Ordovizium, Tieferes Ordovizium","marine Ablagerungen, metamorph",Phyllit,,,,,
11.910606309120082,49.889071336188742,StSch 4251 Oberpfalz 338,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,93.0000000000,709059,5530360,602,"Trias, Muschelkalk",marine Ablagerungen,"Kalkstein, Mergelstein, Dolomitstein, Tonstein",,,,,
12.303555258678077,49.610558362321896,StSch 4251 Oberpfalz 339,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,30.0000000000,738642,5500575,834,"z.T. Oberdevon, Karbon",plutonisch,Granit,variszischer Granit,,,,
11.781293360381387,49.752412302590749,StSch 4251 Oberpfalz 340,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,9.0000000000,700336,5514816,602,"Trias, Muschelkalk",marine Ablagerungen,"Kalkstein, Mergelstein, Dolomitstein, Tonstein",,,,,
11.740701302809702,49.765345220317961,StSch 4251 Oberpfalz 341,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,7.0000000000,697360,5516146,597,"Trias, Mittlerer Keuper, Gipskeuper, Schilfsandstein",,Tonstein mit Lagen von Steinmergel und Gips,,,,,
11.974682282019195,49.718554810040445,StSch 4251 Oberpfalz 342,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,13.0000000000,714413,5511587,85,"Weichsel-(Wrm-)Kaltzeit; Niederterrasse",fluviatil,"Sand, Kies","z.T. mit Auenlehmdecke (/T,U,S/Lf); z.T. Niederungssande (Talsande) eingeschlossen",,,,water
12.061044719969248,49.626750134378241,StSch 4251 Oberpfalz 343,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,7.0000000000,721053,5501633,85,"Weichsel-(Wrm-)Kaltzeit; Niederterrasse",fluviatil,"Sand, Kies","z.T. mit Auenlehmdecke (/T,U,S/Lf); z.T. Niederungssande (Talsande) eingeschlossen",,,,
11.889384617439516,49.734830989573446,StSch 4251 Oberpfalz 344,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,22.0000000000,708196,5513156,602,"Trias, Muschelkalk",marine Ablagerungen,"Kalkstein, Mergelstein, Dolomitstein, Tonstein",,,,,
12.185643630889468,49.609017348330461,StSch 4251 Oberpfalz 345,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,32.0000000000,730133,5500036,659,"Perm, Oberrotliegend","fluviatil, fanglomeratisch","Sandstein, Tonstein",Fanglomerat,,,,
12.399827008807891,49.836095772211458,StSch 4251 Oberpfalz 346,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,85.0000000000,744459,5525953,761,Oberes Proterozoikum,metamorph,Paragneis,,,,,
12.098808569018731,49.709521821152151,StSch 4251 Oberpfalz 347,SzintillationszÃ¤,"Rn-222 (Radon), 1 m Tie",kBq m-3,5.0000000000,723400,5510945,597,"Trias, Mittlerer Keuper, Gipskeuper, Schilfsandstein",,Tonstein mit Lagen von Steinmergel und Gips,,,,,
